Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-108659,2/10/2024,2/17/2024,Standard Class,CUST-01118,Aarohi Joshi,Consumer,Central,Chhattisgarh,Raipur,Furniture,Storage,10,12866.71,0.3,90066.97,12762.33
ORD-108660,4/13/2023,4/19/2023,Standard Class,CUST-00249,Sai Menon,Consumer,Central,Chhattisgarh,Raipur,Technology,Printers,6,40450.95,0.15,206299.84,31019.81
ORD-108661,2/16/2023,2/20/2023,Second Class,CUST-00040,Reyansh Verma,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,13,10120.03,0,131560.39,2724.59
ORD-108662,12/20/2023,12/21/2023,Standard Class,CUST-01646,Aarohi Rao,Corporate,East,Bihar,Patna,Office Supplies,Binders,7,1848.01,0.15,10995.66,-231.07
ORD-108663,12/3/2025,12/9/2025,First Class,CUST-00394,Ananya Reddy,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Labels,4,1522.36,0.05,5784.97,-731.34
ORD-108664,8/25/2023,9/1/2023,Second Class,CUST-01081,Aditya Bose,Corporate,North,Haryana,Faridabad,Office Supplies,Pens,11,1658.76,0.3,12772.45,1951.65
ORD-108665,1/1/2023,1/8/2023,First Class,CUST-00619,Myra Iyer,Home Office,West,Goa,Panaji,Furniture,Tables,12,19825.28,0.15,202217.86,14952.68
ORD-108666,5/30/2024,6/2/2024,Standard Class,CUST-01412,Aarohi Bose,Home Office,West,Rajasthan,Jodhpur,Technology,Monitors,8,33119.91,0,264959.28,53671.37
ORD-108667,2/21/2024,2/25/2024,Standard Class,CUST-01949,Vivaan Pillai,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,10,526.59,0.15,4476.02,1451.96
ORD-108668,4/23/2024,4/27/2024,Second Class,CUST-00250,Reyansh Gupta,Corporate,North,Uttarakhand,Dehradun,Technology,Phones,6,9428.64,0.15,48086.06,14300.64
ORD-108669,4/11/2025,4/16/2025,First Class,CUST-00323,Myra Kapoor,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,10,41.79,0.3,292.53,-34.21
ORD-108670,12/10/2023,12/16/2023,Standard Class,CUST-00708,Myra Menon,Consumer,Central,Chhattisgarh,Raipur,Furniture,Sofas,4,5636.62,0.3,15782.54,-215.94
ORD-108671,1/21/2025,1/26/2025,Standard Class,CUST-01289,Aditya Sharma,Corporate,West,Maharashtra,Mumbai,Office Supplies,Pens,13,2202.46,0.2,22905.58,6120.94
ORD-108672,3/25/2023,3/30/2023,Same Day,CUST-00847,Krishna Shah,Consumer,South,Telangana,Hyderabad,Technology,Laptops,2,35759.62,0.1,64367.32,-3534.62
ORD-108673,2/4/2024,2/11/2024,Standard Class,CUST-01700,Ananya Shah,Corporate,West,Maharashtra,Mumbai,Technology,Accessories,12,20272.91,0.2,194619.94,41800.16
ORD-108674,4/6/2023,4/9/2023,Standard Class,CUST-00899,Krishna Joshi,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Binders,12,1330.51,0,15966.12,-2591.56
ORD-108675,2/5/2023,2/7/2023,Standard Class,CUST-01214,Anika Joshi,Home Office,East,Jharkhand,Ranchi,Furniture,Storage,6,16142.16,0.05,92010.31,3949.96
ORD-108676,9/15/2025,9/16/2025,Standard Class,CUST-01915,Aarav Chopra,Corporate,Central,Chhattisgarh,Raipur,Furniture,Sofas,13,19701.24,0.05,243310.31,39935.8
ORD-108677,5/2/2023,5/4/2023,Second Class,CUST-00521,Vivaan Mehta,Consumer,West,Maharashtra,Mumbai,Office Supplies,Pens,12,1974.39,0.2,18954.14,2310.04
ORD-108678,9/3/2025,9/9/2025,Second Class,CUST-00240,Arjun Chopra,Home Office,West,Gujarat,Surat,Furniture,Storage,11,7285.51,0,80140.61,7904.7
ORD-108679,10/27/2023,10/30/2023,Second Class,CUST-01356,Anika Das,Corporate,South,Andhra Pradesh,Visakhapatnam,Furniture,Sofas,9,7574.3,0.05,64760.26,4245.82
ORD-108680,2/9/2025,2/10/2025,Standard Class,CUST-00556,Riya Iyer,Consumer,West,Maharashtra,Pune,Office Supplies,Binders,8,2419.97,0.05,18391.77,4640.66
ORD-108681,4/26/2024,4/29/2024,Standard Class,CUST-01859,Aarohi Kumar,Consumer,Central,Chhattisgarh,Raipur,Furniture,Tables,9,14484.43,0.3,91251.91,5948.76
ORD-108682,2/28/2025,3/3/2025,Same Day,CUST-00266,Arjun Das,Corporate,East,Assam,Guwahati,Office Supplies,Labels,8,2755.87,0.2,17637.57,-678.7
ORD-108683,6/22/2024,6/24/2024,Standard Class,CUST-00505,Aadhya Patel,Home Office,South,Telangana,Hyderabad,Technology,Accessories,11,35875.32,0,394628.52,115100.58
ORD-108684,12/29/2023,1/2/2024,Same Day,CUST-01818,Kiara Pillai,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,2,2186.74,0.15,3717.46,1293.94
ORD-108685,12/5/2023,12/8/2023,Standard Class,CUST-00577,Aadhya Menon,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Pens,3,1960.13,0.3,4116.27,570.99
ORD-108686,12/15/2025,12/21/2025,Standard Class,CUST-00346,Saanvi Mehta,Corporate,Central,Chhattisgarh,Raipur,Furniture,Chairs,13,5732.43,0.15,63343.35,5378.66
ORD-108687,3/4/2023,3/7/2023,Same Day,CUST-00876,Aditya Chopra,Corporate,West,Maharashtra,Mumbai,Furniture,Bookcases,14,972.55,0.3,9530.99,1490.07
ORD-108688,12/17/2024,12/20/2024,Second Class,CUST-01807,Vivaan Verma,Consumer,East,West Bengal,Kolkata,Technology,Monitors,5,12455.72,0,62278.6,15806.05
ORD-108689,7/29/2023,8/3/2023,Standard Class,CUST-00762,Vihaan Pillai,Corporate,West,Goa,Panaji,Technology,Accessories,1,16483.18,0,16483.18,2801.96
ORD-108690,3/6/2024,3/12/2024,First Class,CUST-01062,Sai Singh,Corporate,West,Maharashtra,Nagpur,Technology,Laptops,9,43473.16,0,391258.44,43250.89
ORD-108691,3/4/2025,3/6/2025,Standard Class,CUST-01635,Saanvi Verma,Consumer,Central,Chhattisgarh,Raipur,Furniture,Storage,10,18254.35,0.05,173416.32,29658.28
ORD-108692,5/10/2025,5/16/2025,First Class,CUST-01248,Aarav Pillai,Home Office,Central,Chhattisgarh,Raipur,Furniture,Tables,14,6148.16,0,86074.24,10346.07
ORD-108693,9/1/2023,9/3/2023,Same Day,CUST-00523,Ayaan Shah,Home Office,East,Bihar,Patna,Office Supplies,Binders,14,1063.6,0,14890.4,4294.61
ORD-108694,1/20/2024,1/23/2024,Second Class,CUST-01874,Diya Malhotra,Corporate,North,Uttar Pradesh,Kanpur,Office Supplies,Labels,7,1875,0.15,11156.25,2326.25
ORD-108695,5/22/2024,5/27/2024,Same Day,CUST-00631,Aadhya Reddy,Home Office,Central,Chhattisgarh,Raipur,Technology,Phones,13,35181.67,0.05,434493.62,47268.08
ORD-108696,7/20/2024,7/21/2024,First Class,CUST-01169,Riya Rao,Consumer,East,Bihar,Patna,Office Supplies,Pens,1,2265.79,0,2265.79,710.67
ORD-108697,12/3/2024,12/10/2024,Standard Class,CUST-00383,Saanvi Nair,Consumer,South,Kerala,Kochi,Technology,Phones,4,39598.66,0.05,150474.91,37004.55
ORD-108698,10/14/2025,10/20/2025,Second Class,CUST-01931,Reyansh Gupta,Home Office,North,Haryana,Gurugram,Technology,Laptops,2,18656.63,0.3,26119.28,7716.99
ORD-108699,12/15/2023,12/19/2023,Standard Class,CUST-00071,Riya Pillai,Consumer,South,Karnataka,Mysuru,Technology,Phones,12,17391.92,0.05,198267.89,41568.12
ORD-108700,1/10/2024,1/13/2024,Same Day,CUST-00078,Arjun Singh,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Binders,13,500,0.1,5850,2016.62
ORD-108701,8/27/2025,8/29/2025,First Class,CUST-00691,Myra Joshi,Consumer,East,Assam,Guwahati,Office Supplies,Envelopes,5,2117.88,0.15,9000.99,2550.99
ORD-108702,4/8/2023,4/14/2023,Standard Class,CUST-01420,Sai Chopra,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Pens,1,216.01,0,216.01,61.81
ORD-108703,3/6/2024,3/13/2024,Standard Class,CUST-01321,Reyansh Chopra,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Paper,1,2328.68,0,2328.68,608.67
ORD-108704,4/13/2023,4/20/2023,First Class,CUST-00913,Aarav Das,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Envelopes,9,889.89,0,8009.01,1699.64
ORD-108705,3/1/2024,3/5/2024,Second Class,CUST-01582,Aadhya Patel,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,3,3472.51,0.2,8334.02,952.72
ORD-108706,2/18/2023,2/22/2023,Standard Class,CUST-00247,Aadhya Pillai,Consumer,East,Jharkhand,Ranchi,Technology,Laptops,8,11350.16,0,90801.28,12464.68
ORD-108707,9/9/2025,9/15/2025,Second Class,CUST-00826,Myra Kumar,Corporate,East,West Bengal,Howrah,Office Supplies,Pens,7,504.55,0.2,2825.48,401.54
ORD-108708,3/5/2023,3/10/2023,First Class,CUST-00896,Anika Reddy,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Envelopes,13,248.17,0,3226.21,1059.4
ORD-108709,9/20/2024,9/25/2024,Same Day,CUST-01702,Aarav Verma,Consumer,North,Uttarakhand,Dehradun,Furniture,Sofas,6,13635.94,0.1,73634.08,7315.43
ORD-108710,1/23/2025,1/26/2025,Standard Class,CUST-00951,Arjun Menon,Corporate,West,Gujarat,Surat,Technology,Accessories,13,24308.8,0.05,300213.68,62166.24
ORD-108711,8/14/2025,8/16/2025,First Class,CUST-01821,Saanvi Kumar,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Labels,8,2767.2,0.3,15496.32,1987.36
ORD-108712,4/29/2023,5/4/2023,Standard Class,CUST-00873,Sai Verma,Consumer,West,Maharashtra,Nagpur,Technology,Monitors,2,13652.09,0.3,19112.93,5618.19
ORD-108713,4/29/2023,5/1/2023,Standard Class,CUST-00810,Aarav Gupta,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Labels,10,1126.16,0.2,9009.28,775.62
ORD-108714,1/4/2025,1/7/2025,First Class,CUST-01566,Vivaan Chopra,Home Office,East,Bihar,Patna,Office Supplies,Envelopes,14,459.98,0,6439.72,560.97
ORD-108715,1/26/2024,2/1/2024,Standard Class,CUST-01654,Diya Iyer,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Pens,8,2969.97,0.15,20195.8,3136.31
ORD-108716,4/18/2024,4/21/2024,Standard Class,CUST-00540,Ishaan Sharma,Consumer,North,Uttar Pradesh,Kanpur,Office Supplies,Paper,3,2772.16,0,8316.48,2901.53
ORD-108717,4/30/2024,5/5/2024,Standard Class,CUST-00267,Reyansh Kapoor,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Binders,5,1807.53,0.15,7682,683.41
ORD-108718,10/19/2023,10/23/2023,Standard Class,CUST-00841,Ananya Pillai,Consumer,Central,Chhattisgarh,Raipur,Furniture,Storage,7,2774.52,0,19421.64,2259.08
ORD-108719,7/27/2023,7/30/2023,Standard Class,CUST-00709,Ishaan Kumar,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,7,1230.39,0,8612.73,2098.65
ORD-108720,1/17/2025,1/20/2025,Standard Class,CUST-00609,Ishaan Menon,Corporate,West,Goa,Panaji,Office Supplies,Envelopes,2,1327.77,0.1,2389.99,793.96
ORD-108721,5/22/2023,5/25/2023,Second Class,CUST-01784,Vihaan Shah,Home Office,East,Bihar,Patna,Furniture,Chairs,14,13740.7,0.05,182751.31,29010.9
ORD-108722,6/23/2023,6/29/2023,Standard Class,CUST-01032,Sai Menon,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Binders,12,2691.53,0.15,27453.61,3284.97
ORD-108723,2/18/2023,2/24/2023,Standard Class,CUST-01713,Krishna Iyer,Home Office,East,Bihar,Patna,Furniture,Bookcases,8,6359.58,0,50876.64,2109.54
ORD-108724,4/15/2023,4/20/2023,Second Class,CUST-00575,Kiara Gupta,Consumer,North,Delhi,Rohini,Furniture,Storage,3,4179.25,0.15,10657.09,1305.67
ORD-108725,4/19/2025,4/20/2025,Standard Class,CUST-01777,Myra Das,Consumer,South,Kerala,Thiruvananthapuram,Technology,Printers,1,14792.48,0,14792.48,2304.57
ORD-108726,3/22/2025,3/28/2025,Second Class,CUST-01748,Myra Patel,Home Office,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Paper,7,2947.82,0.3,14444.32,1766.69
ORD-108727,7/20/2023,7/25/2023,Standard Class,CUST-01887,Anika Kumar,Corporate,East,West Bengal,Howrah,Technology,Laptops,13,24566.14,0,319359.82,23861.86
ORD-108728,5/17/2025,5/23/2025,First Class,CUST-01448,Anika Malhotra,Consumer,South,Kerala,Thiruvananthapuram,Furniture,Chairs,3,8507.61,0.2,20418.26,2562.6
ORD-108729,12/13/2023,12/15/2023,Standard Class,CUST-00890,Vivaan Pillai,Consumer,Central,Chhattisgarh,Raipur,Furniture,Sofas,14,23708.49,0.1,298726.97,29348.62
ORD-108730,5/15/2024,5/16/2024,First Class,CUST-01899,Sai Kapoor,Home Office,East,West Bengal,Howrah,Technology,Printers,14,3388.35,0.1,42693.21,6277.63
ORD-108731,9/13/2023,9/20/2023,Standard Class,CUST-01604,Riya Shah,Consumer,North,Delhi,Dwarka,Office Supplies,Paper,7,454.31,0,3180.17,451.89
ORD-108732,9/1/2023,9/4/2023,Second Class,CUST-01511,Vihaan Menon,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,12,1861.91,0,22342.92,2194.17
ORD-108733,5/19/2025,5/23/2025,Standard Class,CUST-00353,Sai Nair,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,1,1404.88,0,1404.88,343.57
ORD-108734,12/7/2025,12/8/2025,First Class,CUST-01994,Ayaan Malhotra,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Labels,4,1277.14,0,5108.56,435.07
ORD-108735,7/3/2024,7/9/2024,Standard Class,CUST-00341,Myra Gupta,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Paper,9,2956.85,0.05,25281.07,4528.38
ORD-108736,4/10/2025,4/14/2025,Second Class,CUST-01537,Ayaan Iyer,Corporate,North,Haryana,Gurugram,Furniture,Sofas,2,19641.57,0.15,33390.67,2842.52
ORD-108737,2/8/2023,2/13/2023,Standard Class,CUST-01242,Kiara Mehta,Consumer,Central,Chhattisgarh,Raipur,Furniture,Sofas,4,12295.41,0,49181.64,4804.69
ORD-108738,4/9/2025,4/12/2025,Standard Class,CUST-01122,Aarohi Kapoor,Corporate,East,Jharkhand,Ranchi,Furniture,Tables,1,9089.45,0,9089.45,221.51
ORD-108739,8/6/2025,8/13/2025,First Class,CUST-01915,Vihaan Mehta,Home Office,East,Bihar,Patna,Technology,Monitors,13,16520.93,0.3,150340.46,40948.61
ORD-108740,9/16/2025,9/18/2025,Standard Class,CUST-01572,Myra Chopra,Consumer,East,Odisha,Bhubaneswar,Furniture,Bookcases,13,17507.52,0.15,193458.1,9495.81
ORD-108741,11/15/2025,11/17/2025,First Class,CUST-01931,Sai Pillai,Consumer,East,Bihar,Patna,Technology,Accessories,8,26806.4,0.2,171560.96,46846.04
ORD-108742,12/9/2024,12/11/2024,Standard Class,CUST-01251,Krishna Reddy,Home Office,West,Rajasthan,Jaipur,Furniture,Tables,12,17740.82,0,212889.84,10588.48
ORD-108743,1/31/2024,2/5/2024,Standard Class,CUST-01018,Krishna Joshi,Corporate,North,Delhi,Rohini,Technology,Accessories,13,39118.55,0,508541.15,63763.94
ORD-108744,1/15/2025,1/19/2025,Standard Class,CUST-00704,Ananya Shah,Corporate,West,Rajasthan,Jaipur,Technology,Printers,12,20706.39,0.3,173933.68,31575.17
ORD-108745,10/1/2023,10/5/2023,First Class,CUST-00208,Ayaan Bose,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Printers,6,38347.54,0.15,195572.45,55327.81
ORD-108746,3/28/2025,4/4/2025,Standard Class,CUST-00305,Kiara Pillai,Corporate,West,Rajasthan,Jaipur,Office Supplies,Paper,6,2790.37,0,,1375.33
ORD-108747,1/3/2023,1/6/2023,Standard Class,CUST-00831,Riya Rao,Home Office,South,Tamil Nadu,Coimbatore,Technology,Printers,11,41524.04,0.15,388249.77,24691.42
ORD-108748,5/28/2025,5/30/2025,Standard Class,CUST-01498,Diya Mehta,Home Office,South,Kerala,Kochi,Furniture,Sofas,3,7231.72,0.2,17356.13,2134.76
ORD-108749,3/5/2025,3/10/2025,Standard Class,CUST-00466,Aadhya Bose,Home Office,North,Punjab,Amritsar,Technology,Phones,6,21856.69,0.3,91798.1,18467.71
ORD-108750,3/16/2025,3/22/2025,Standard Class,CUST-00870,Aarav Reddy,Home Office,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,10,1448.75,0,14487.5,4813.93
ORD-108751,11/8/2025,11/9/2025,Standard Class,CUST-00797,Aditya Patel,Corporate,North,Punjab,Amritsar,Furniture,Chairs,1,6621.28,0,6621.28,495.3
ORD-108752,7/25/2023,7/28/2023,First Class,CUST-00965,Prisha Joshi,Corporate,North,Uttar Pradesh,Noida,Furniture,Sofas,6,23081.86,0.1,124642.04,4405.83
ORD-108753,6/4/2023,6/5/2023,Standard Class,CUST-00175,Ayaan Malhotra,Consumer,North,Uttar Pradesh,Kanpur,Furniture,Chairs,6,15551.37,0,93308.22,14588.48
ORD-108754,1/19/2025,1/23/2025,First Class,CUST-00004,Ananya Sharma,Consumer,Central,Madhya Pradesh,Indore,Technology,Accessories,12,22996.61,0.2,220767.46,49354.33
ORD-108755,5/31/2023,6/7/2023,Standard Class,CUST-00774,Myra Singh,Consumer,North,Uttar Pradesh,Noida,Furniture,Bookcases,7,4980.66,0,34864.62,6642.63
ORD-108756,2/22/2024,2/28/2024,First Class,CUST-00392,Kiara Singh,Corporate,West,Rajasthan,Jaipur,Furniture,Storage,10,4188.62,0,41886.2,4195.43
ORD-108757,9/23/2024,9/29/2024,Same Day,CUST-01728,Ishaan Verma,Home Office,Central,Madhya Pradesh,Indore,Technology,Laptops,5,3848.96,0.3,13471.36,2509.75
ORD-108758,1/26/2025,2/2/2025,Standard Class,CUST-00048,Krishna Patel,Home Office,South,Telangana,Hyderabad,Technology,Printers,9,30303.69,0.1,245459.89,-28273.27
ORD-108759,1/23/2025,1/26/2025,Standard Class,CUST-00930,Vihaan Chopra,Home Office,Central,Madhya Pradesh,Bhopal,Technology,Accessories,5,33400.46,0.15,141951.95,26300.25
ORD-108760,5/10/2024,5/15/2024,Standard Class,CUST-00629,Diya Bose,Home Office,Central,Chhattisgarh,Raipur,Technology,Printers,14,42001.46,0.05,558619.42,94747
ORD-108761,7/4/2025,7/7/2025,Standard Class,CUST-00616,Diya Rao,Corporate,North,Uttar Pradesh,Lucknow,Technology,Monitors,3,25473.65,0.15,64957.81,12928.2
ORD-108762,7/29/2024,8/2/2024,Standard Class,CUST-00502,Saanvi Das,Home Office,East,West Bengal,Kolkata,Office Supplies,Labels,8,1241.74,0,9933.92,3043.66
ORD-108763,10/22/2023,10/24/2023,Standard Class,CUST-01441,Myra Malhotra,Corporate,East,Bihar,Patna,Technology,Laptops,5,8740.33,0.15,37146.4,7009.92
ORD-108764,12/2/2025,12/9/2025,Standard Class,CUST-01481,Kiara Patel,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Envelopes,2,2172.26,0.05,4127.29,1337.55
ORD-108765,3/16/2023,3/22/2023,Second Class,CUST-00210,Vivaan Bose,Consumer,Central,Madhya Pradesh,Indore,Furniture,Sofas,6,22190.83,0.3,93201.49,11347.1
ORD-108766,1/28/2023,2/2/2023,Standard Class,CUST-01396,Prisha Iyer,Corporate,South,Kerala,Thiruvananthapuram,Furniture,Chairs,3,16364.51,0.3,34365.47,3396.94
ORD-108767,8/19/2023,8/26/2023,Second Class,CUST-01636,Arjun Menon,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Envelopes,10,1415.17,0.3,9906.19,-1632.46
ORD-108768,5/19/2024,5/23/2024,Same Day,CUST-00763,Krishna Singh,Home Office,East,Jharkhand,Ranchi,Furniture,Sofas,7,23323.04,0,163261.28,32502.51
ORD-108769,10/14/2025,10/15/2025,Same Day,CUST-00654,Vihaan Chopra,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Paper,7,432.35,0.1,2723.81,843.08
ORD-108770,9/30/2025,10/7/2025,Standard Class,CUST-00214,Anika Das,Consumer,South,Kerala,Thiruvananthapuram,Technology,Monitors,11,42702.19,0.3,328806.86,46135.69
ORD-108771,4/29/2025,5/3/2025,Standard Class,CUST-00308,Aditya Menon,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,13,13351.24,0,173566.12,30516.23
ORD-108772,2/15/2025,2/16/2025,Standard Class,CUST-00260,Ayaan Iyer,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,7,1694.99,0.2,9491.94,3305.48
ORD-108773,7/29/2025,8/3/2025,Second Class,CUST-00326,Ishaan Kumar,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Accessories,4,20779.24,0.2,66493.57,15192.83
ORD-108774,12/18/2025,12/21/2025,Second Class,CUST-01559,Reyansh Gupta,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Labels,4,2381.92,0,9527.68,2033.27
ORD-108775,8/7/2023,8/14/2023,Standard Class,CUST-01505,Aadhya Kumar,Consumer,East,Bihar,Patna,Office Supplies,Binders,11,2573.81,0.2,22649.53,5151.9
ORD-108776,4/17/2025,4/19/2025,First Class,CUST-00933,Anika Mehta,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Paper,11,1246.72,0.2,10971.14,1197.09
ORD-108777,12/9/2024,12/12/2024,Standard Class,CUST-00803,Aditya Iyer,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,11,10320.61,0.3,79468.7,13254.37
ORD-108778,10/29/2024,10/31/2024,First Class,CUST-00083,Ishaan Joshi,Corporate,North,Delhi,New Delhi,Technology,Laptops,6,41497.25,0.2,199186.8,22492.14
ORD-108779,2/12/2025,2/13/2025,Standard Class,CUST-00627,Prisha Kapoor,Home Office,North,Haryana,Faridabad,Technology,Laptops,7,16307.98,0,114155.86,10101.68
ORD-108780,1/25/2023,1/26/2023,Standard Class,CUST-01649,Aadhya Singh,Corporate,North,Punjab,Ludhiana,Office Supplies,Labels,11,2078.35,0.15,19432.57,6592.52
ORD-108781,12/1/2025,12/4/2025,Standard Class,CUST-01101,Aditya Mehta,Home Office,West,Goa,Panaji,Technology,Printers,-1,29022.37,0.3,20315.66,4149.86
ORD-108782,11/13/2025,11/18/2025,Second Class,CUST-00732,Vihaan Kapoor,Consumer,East,West Bengal,Kolkata,Office Supplies,Envelopes,4,1669.4,0,6677.6,693.69
ORD-108783,2/8/2024,2/10/2024,First Class,CUST-00772,Aadhya Das,Consumer,Central,Madhya Pradesh,Indore,Furniture,Bookcases,2,18453.99,0.3,25835.59,3627.57
ORD-108784,9/21/2024,9/24/2024,Standard Class,CUST-01927,Diya Singh,Home Office,East,West Bengal,Howrah,Technology,Monitors,12,29935.72,0.15,,83878.94
ORD-108785,8/18/2024,8/22/2024,First Class,CUST-00721,Riya Rao,Consumer,West,Goa,Panaji,Technology,Monitors,6,35386.26,0.05,201701.68,49463.06
ORD-108786,1/27/2024,1/31/2024,Standard Class,CUST-00715,Aarav Kumar,Corporate,South,Kerala,Kochi,Technology,Printers,7,41759.68,0,292317.76,86959.78
ORD-108787,11/26/2025,12/3/2025,Second Class,CUST-01624,Saanvi Gupta,Corporate,South,Telangana,Hyderabad,Office Supplies,Paper,11,1752.22,0.15,16383.26,1792.3
ORD-108788,3/26/2025,3/31/2025,Standard Class,CUST-00707,Ishaan Verma,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,11,11910.94,0,131020.34,23258.76
ORD-108789,12/2/2024,12/6/2024,Standard Class,CUST-00120,Anika Shah,Corporate,East,Bihar,Patna,Technology,Laptops,10,1733.78,0,17337.8,1113.47
ORD-108790,12/9/2023,12/11/2023,Second Class,CUST-00182,Myra Shah,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,1,220.13,0,220.13,61.06
ORD-108791,1/19/2023,1/26/2023,Standard Class,CUST-00101,Kiara Nair,Consumer,West,Maharashtra,Nagpur,Office Supplies,Labels,13,1513.48,0.2,15740.19,2826.98
ORD-108792,6/7/2025,6/9/2025,Standard Class,CUST-01896,Aditya Sharma,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,9,334.74,0.2,2410.13,669.3
ORD-108793,12/18/2025,12/24/2025,Standard Class,CUST-01509,Myra Patel,Consumer,West,Gujarat,Surat,Furniture,Bookcases,7,8568.68,0.15,50983.65,3725.11
ORD-108794,5/28/2025,6/2/2025,Second Class,CUST-01972,Aadhya Shah,Consumer,North,Haryana,Gurugram,Technology,Accessories,9,29528.2,0.2,212603.04,40342.01
ORD-108795,10/21/2024,10/26/2024,Standard Class,CUST-00701,Krishna Kapoor,Consumer,East,Jharkhand,Ranchi,Office Supplies,Binders,5,1099.98,0.05,5224.9,1322.95
ORD-108796,9/24/2025,9/26/2025,Same Day,CUST-00535,Ishaan Mehta,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Printers,13,12569.36,0.2,130721.34,32511.39
ORD-108797,12/28/2023,1/4/2024,Standard Class,CUST-00443,Ananya Kapoor,Consumer,East,Assam,Guwahati,Office Supplies,Binders,3,703.37,0.15,1793.59,220.41
ORD-108798,5/18/2023,5/23/2023,Same Day,CUST-00306,Krishna Das,Corporate,East,Jharkhand,Ranchi,Technology,Laptops,1,35318.55,0,35318.55,8016.36
ORD-108799,6/17/2024,6/18/2024,Second Class,CUST-01924,Reyansh Shah,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Binders,8,564.26,0,4514.08,502.81
